Churn,Genero,Tercera_Edad,Con_Pareja,Tiene_Dependientes,Meses_Contrato,Tiene_Servicio_Telefonico,Servicio_Internet,Tiene_Soporte_Tecnico,Tiene_Streaming_TV,Duración_Contrato,Forma de pago,Cargos_Mensuales,Total_Facturado,Cargos_Diarios
1,Male,0,0,0,23,1,Fiber optic,1,1,Month-to-month,Electronic check,90.6,1943.2,3.02
0,Male,0,1,1,22,1,DSL,1,0,Month-to-month,Mailed check,57.95,1271.8,1.9316666666666669
0,Female,0,1,0,72,1,Fiber optic,1,1,Two year,Credit card (automatic),112.1,7965.95,3.7366666666666664
1,Female,0,1,1,17,1,Fiber optic,0,1,Month-to-month,Electronic check,88.25,1460.65,2.941666666666667
1,Female,0,0,0,3,1,Fiber optic,1,0,Month-to-month,Electronic check,85.8,272.2,2.86
1,Male,0,1,0,58,1,DSL,0,0,One year,Credit card (automatic),60.3,3563.8,2.01
0,Male,0,1,1,67,1,DSL,0,1,Two year,Credit card (automatic),81.35,5398.6,2.7116666666666664
0,Male,1,0,0,34,1,Fiber optic,0,1,One year,Electronic check,99.85,3343.15,3.328333333333333
0,Male,0,0,0,10,1,No,False,0,Month-to-month,Credit card (automatic),20.0,198.7,0.6666666666666666
0,Female,0,0,0,69,1,DSL,1,1,Two year,Credit card (automatic),85.35,5897.4,2.8449999999999998
0,Male,0,0,0,40,0,DSL,0,1,One year,Credit card (automatic),62.05,2511.55,2.0683333333333334
0,Male,0,0,0,20,1,DSL,0,0,Month-to-month,Credit card (automatic),64.4,1398.6,2.146666666666667
0,Female,0,1,1,46,1,No,False,0,Two year,Mailed check,19.4,967.85,0.6466666666666666
1,Female,0,1,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,74.4,139.4,2.48
1,Female,1,1,0,1,1,Fiber optic,0,0,Month-to-month,Mailed check,70.45,70.45,2.3483333333333336
0,Female,0,1,0,72,1,Fiber optic,0,1,Two year,Credit card (automatic),105.0,7589.8,3.5
0,Male,0,1,1,70,1,No,False,0,Two year,Credit card (automatic),25.15,1790.15,0.8383333333333333
0,Female,0,0,0,2,1,No,False,0,Month-to-month,Mailed check,19.3,44.4,0.6433333333333333
0,Male,0,0,1,23,1,DSL,1,0,Month-to-month,Bank transfer (automatic),55.3,1284.2,1.8433333333333333
0,Male,0,1,0,36,1,Fiber optic,0,1,Month-to-month,Electronic check,95.4,3474.2,3.18
1,Male,1,1,0,59,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),93.85,5574.75,3.128333333333333
0,Male,0,0,0,67,1,No,False,0,Two year,Bank transfer (automatic),20.5,1430.95,0.6833333333333333
0,Male,0,1,1,72,1,Fiber optic,0,1,Two year,Bank transfer (automatic),105.55,7542.25,3.518333333333333
1,Female,0,0,0,37,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),101.9,3545.35,3.396666666666667
0,Female,0,1,1,72,1,No,False,0,Two year,Bank transfer (automatic),24.45,1709.1,815
0,Male,0,1,0,72,1,No,False,0,Two year,Credit card (automatic),19.7,1421.9,0.6566666666666666
1,Male,0,0,0,3,1,Fiber optic,0,0,Month-to-month,Electronic check,74.4,229.55,2.48
1,Female,1,1,0,54,1,Fiber optic,0,1,One year,Credit card (automatic),101.5,5373.1,3.3833333333333333
1,Male,0,1,0,60,1,Fiber optic,0,1,Month-to-month,Electronic check,95.75,5742.9,3.191666666666667
0,Female,0,1,0,58,1,Fiber optic,0,1,One year,Credit card (automatic),110.65,6526.65,3.6883333333333335
0,Female,0,1,0,31,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),83.85,2674.15,2.795
0,Female,0,0,0,3,1,DSL,0,1,Month-to-month,Electronic check,60.25,170.5,2.0083333333333333
0,Male,0,0,0,55,1,DSL,1,0,Two year,Electronic check,59.2,3175.85,1.9733333333333334
1,Female,0,0,0,1,1,DSL,0,0,Month-to-month,Mailed check,44.4,44.4,1.48
0,Male,0,1,0,49,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),85.3,4297.95,2.8433333333333333
1,Male,0,0,1,8,0,DSL,0,0,Month-to-month,Mailed check,25.5,215.2,0.85
0,Female,1,0,0,39,1,Fiber optic,0,1,Month-to-month,Electronic check,99.75,4036.0,3.325
0,Male,0,1,0,66,1,DSL,0,0,Two year,Credit card (automatic),66.1,4428.45,2.203333333333333
0,Female,0,1,1,15,1,No,False,0,One year,Mailed check,20.55,295.95,685
0,Female,0,1,0,51,1,Fiber optic,0,1,One year,Electronic check,98.85,4947.55,3.295
0,Male,1,0,0,9,1,DSL,1,0,Month-to-month,Mailed check,49.2,447.9,1.6400000000000001
1,Female,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.9,20.9,0.6966666666666667
0,Male,0,0,0,25,1,No,False,0,One year,Bank transfer (automatic),19.5,516.3,0.65
0,Male,0,1,0,22,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),87.0,1850.65,2.9
0,Male,0,0,0,15,1,DSL,0,0,Month-to-month,Electronic check,49.0,749.25,1.6333333333333333
1,Female,0,1,1,28,1,Fiber optic,0,1,One year,Bank transfer (automatic),90.1,2598.95,3.003333333333333
0,Male,0,0,0,3,1,Fiber optic,0,1,Month-to-month,Mailed check,90.7,237.65,3.0233333333333334
0,Female,0,1,0,47,1,Fiber optic,0,1,Month-to-month,Electronic check,100.5,4707.1,3.35
0,Female,0,0,0,67,1,DSL,1,1,Two year,Mailed check,85.25,5714.2,2.841666666666667
0,Female,1,0,0,18,1,Fiber optic,0,0,Month-to-month,Electronic check,74.7,1294.6,2.49
0,Male,0,1,0,62,1,DSL,1,0,Two year,Credit card (automatic),60.15,3753.2,2.005
0,Female,0,0,0,41,1,DSL,0,1,One year,Electronic check,80.55,3263.9,2.685
0,Female,0,0,0,44,1,DSL,0,0,Month-to-month,Mailed check,50.15,2139.1,1.6716666666666666
0,Female,0,0,0,53,1,Fiber optic,1,0,One year,Credit card (automatic),94.45,5042.75,3.1483333333333334
0,Male,0,1,0,48,1,No,False,0,Two year,Mailed check,20.05,1036.0,0.6683333333333333
0,Female,1,1,0,54,1,Fiber optic,1,1,One year,Bank transfer (automatic),115.6,6431.05,3.853333333333333
1,Female,0,1,0,48,0,DSL,0,0,Month-to-month,Bank transfer (automatic),45.3,2145.0,1.51
0,Male,0,0,0,24,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),99.65,2404.85,3.3216666666666668
0,Male,1,1,0,27,1,Fiber optic,0,0,Month-to-month,Electronic check,95.55,2510.2,3.185
0,Male,0,0,0,33,1,Fiber optic,1,0,Two year,Bank transfer (automatic),80.6,2651.1,2.6866666666666665
0,Male,0,1,0,66,1,DSL,1,1,Two year,Electronic check,85.25,5538.35,2.841666666666667
0,Female,0,1,1,3,1,Fiber optic,0,0,Month-to-month,Electronic check,69.55,200.2,2.3183333333333334
0,Female,0,0,0,13,0,DSL,1,0,Two year,Mailed check,35.4,450.4,1.18
0,Male,0,1,1,63,1,DSL,0,1,Two year,Credit card (automatic),83.5,5435.0,2.783333333333333
1,Female,0,1,1,23,1,Fiber optic,1,0,Month-to-month,Electronic check,83.8,1900.25,2.7933333333333334
0,Male,0,0,1,52,1,No,False,0,Two year,Credit card (automatic),25.6,1334.5,0.8533333333333334
0,Male,0,0,0,3,1,No,False,0,Month-to-month,Credit card (automatic),20.75,67.1,0.6916666666666667
0,Male,0,0,0,10,1,DSL,0,0,Month-to-month,Bank transfer (automatic),56.75,503.25,1.8916666666666666
0,Female,0,1,1,72,1,No,False,0,Two year,Bank transfer (automatic),20.1,1460.85,0.67
0,Male,0,0,0,29,1,Fiber optic,1,1,Month-to-month,Credit card (automatic),98.8,2807.1,3.2933333333333334
0,Female,1,1,0,62,1,Fiber optic,0,1,One year,Electronic check,104.85,6312.9,3.4949999999999997
1,Male,0,1,0,41,1,DSL,0,1,One year,Electronic check,73.0,3001.2,2.433333333333333
1,Male,0,0,0,43,1,Fiber optic,0,0,Month-to-month,Electronic check,77.85,3365.85,2.5949999999999998
0,Female,0,0,1,26,1,Fiber optic,1,1,Two year,Electronic check,105.45,2715.3,3.515
0,Female,0,1,0,19,1,Fiber optic,0,1,Month-to-month,Electronic check,96.8,1743.05,3.2266666666666666
0,Female,0,1,1,72,1,No,False,0,Two year,Credit card (automatic),24.25,1784.5,0.8083333333333333
0,Female,1,0,0,45,1,Fiber optic,0,1,One year,Bank transfer (automatic),102.15,4735.35,3.4050000000000002
0,Male,0,0,0,32,1,DSL,0,1,One year,Bank transfer (automatic),64.85,2010.95,2.1616666666666666
0,Male,0,0,0,41,1,No,False,0,Month-to-month,Bank transfer (automatic),25.25,996.45,0.8416666666666667
0,Male,0,1,1,65,1,No,False,0,Two year,Credit card (automatic),24.75,1715.1,825
1,Male,0,1,0,55,1,Fiber optic,0,1,Month-to-month,Electronic check,96.75,5238.9,3.225
0,Male,0,1,1,11,1,No,False,0,Two year,Mailed check,19.65,225.75,0.6549999999999999
0,Female,0,0,0,49,1,DSL,1,1,Two year,Bank transfer (automatic),74.45,3721.9,2.481666666666667
0,Male,0,1,0,61,1,Fiber optic,1,1,Month-to-month,Bank transfer (automatic),99.4,5943.65,3.3133333333333335
0,Male,0,1,1,25,1,No,False,0,Month-to-month,Mailed check,19.15,477.6,0.6383333333333333
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,69.5,69.5,2.316666666666667
0,Female,0,0,1,23,1,DSL,1,0,One year,Electronic check,49.45,1119.35,1.6483333333333334
0,Male,0,0,0,21,1,Fiber optic,0,0,Month-to-month,Electronic check,73.7,1558.7,2.4566666666666666
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,79.7,79.7,2.6566666666666667
1,Male,1,1,0,5,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),79.9,343.95,2.6633333333333336
0,Male,0,1,0,24,1,DSL,1,1,One year,Bank transfer (automatic),74.4,1712.9,2.48
1,Female,1,0,0,27,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),88.3,2467.75,2.9433333333333334
0,Female,0,1,0,70,1,No,False,0,Two year,Bank transfer (automatic),19.8,1397.65,0.66
1,Female,1,0,0,5,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),75.55,349.65,2.518333333333333
0,Male,0,1,1,46,1,No,False,0,Two year,Mailed check,20.2,917.45,0.6733333333333333
0,Female,0,1,1,2,1,Fiber optic,0,0,Month-to-month,Electronic check,71.65,135.75,2.3883333333333336
0,Female,0,1,1,57,1,No,False,0,Two year,Bank transfer (automatic),20.1,1087.7,0.67
0,Female,0,0,0,9,1,Fiber optic,0,0,Month-to-month,Electronic check,69.05,651.5,2.3016666666666667
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Mailed check,71.1,71.1,2.3699999999999997
0,Female,1,1,0,60,1,Fiber optic,0,1,One year,Credit card (automatic),100.5,6029.0,3.35
0,Male,0,1,1,37,1,DSL,1,0,Two year,Credit card (automatic),62.8,2278.75,2.0933333333333333
1,Male,0,0,1,1,1,Fiber optic,0,0,Month-to-month,Mailed check,70.45,70.45,2.3483333333333336
0,Male,0,1,1,28,1,Fiber optic,0,1,One year,Bank transfer (automatic),100.35,2799.0,3.3449999999999998
0,Female,1,0,0,24,1,No,False,0,Month-to-month,Mailed check,20.3,459.95,0.6766666666666666
0,Female,0,0,0,62,1,Fiber optic,0,0,One year,Electronic check,92.05,5755.8,3.0683333333333334
1,Female,0,0,1,18,1,No,False,0,One year,Bank transfer (automatic),20.15,390.85,0.6716666666666666
1,Female,0,0,0,5,1,DSL,1,0,Month-to-month,Electronic check,54.2,308.25,1.8066666666666669
0,Female,0,1,1,20,1,No,False,0,Month-to-month,Mailed check,20.35,442.6,0.6783333333333333
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Mailed check,70.75,70.75,2.3583333333333334
1,Male,0,0,0,35,1,Fiber optic,0,1,One year,Bank transfer (automatic),102.35,3626.1,3.4116666666666666
0,Female,1,0,0,52,0,DSL,1,1,Month-to-month,Electronic check,50.5,2566.3,1.6833333333333333
1,Female,0,1,0,30,1,Fiber optic,0,0,Month-to-month,Electronic check,85.0,2624.25,2.8333333333333335
0,Male,0,1,0,72,0,DSL,0,0,Two year,Bank transfer (automatic),42.1,2962.0,1.4033333333333333
1,Male,1,0,0,15,1,Fiber optic,0,0,Month-to-month,Electronic check,75.65,1146.65,2.521666666666667
0,Female,1,1,0,1,0,DSL,0,0,Month-to-month,Electronic check,24.8,24.8,0.8266666666666667
0,Male,0,0,1,70,1,Fiber optic,1,1,Two year,Electronic check,114.6,7882.5,3.82
0,Male,0,0,1,66,1,DSL,1,0,Two year,Bank transfer (automatic),65.7,4378.9,2.19
0,Male,1,1,0,55,1,Fiber optic,0,0,Month-to-month,Electronic check,74.0,4052.4,2.466666666666667
1,Female,1,1,0,55,1,Fiber optic,0,0,Month-to-month,Electronic check,85.45,4874.7,2.8483333333333336
0,Male,1,1,0,57,1,DSL,0,1,One year,Credit card (automatic),71.1,4140.1,2.3699999999999997
0,Female,0,0,0,6,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),93.55,536.4,3.118333333333333
0,Female,0,1,0,72,1,Fiber optic,0,1,Two year,Electronic check,109.55,8165.1,3.6516666666666664
0,Female,0,1,0,28,1,No,False,0,Month-to-month,Mailed check,20.5,563.05,0.6833333333333333
0,Male,0,1,0,54,1,DSL,0,1,Two year,Bank transfer (automatic),74.55,4191.45,2.485
0,Male,1,1,1,24,1,Fiber optic,0,0,Month-to-month,Electronic check,79.85,1857.75,2.6616666666666666
0,Female,0,1,0,2,1,DSL,0,0,Month-to-month,Mailed check,62.15,113.1,2.0716666666666668
0,Female,0,1,1,14,1,No,False,0,Month-to-month,Mailed check,25.55,372.45,0.8516666666666667
0,Male,0,0,1,12,1,No,False,0,Month-to-month,Credit card (automatic),21.05,235.8,0.7016666666666667
0,Male,0,0,0,48,1,Fiber optic,0,1,One year,Credit card (automatic),106.1,5082.8,3.5366666666666666
0,Male,1,0,0,51,1,Fiber optic,0,0,One year,Bank transfer (automatic),79.6,3974.7,2.6533333333333333
0,Male,0,0,0,13,1,DSL,1,1,Month-to-month,Mailed check,73.35,931.55,2.445
0,Male,0,0,0,58,1,DSL,1,1,Two year,Bank transfer (automatic),70.1,4048.95,2.3366666666666664
0,Female,0,1,1,18,1,DSL,1,0,One year,Credit card (automatic),54.4,957.1,1.8133333333333332
0,Female,0,1,0,29,1,No,False,0,Two year,Mailed check,19.55,521.8,0.6516666666666667
0,Female,0,1,1,72,1,DSL,1,1,Two year,Mailed check,74.55,5430.65,2.485
0,Male,0,1,1,71,1,No,False,0,Two year,Credit card (automatic),23.9,1626.4,0.7966666666666666
0,Female,0,0,0,70,0,DSL,1,0,Two year,Bank transfer (automatic),44.6,3058.15,1.4866666666666668
1,Male,0,0,0,9,1,Fiber optic,0,1,Month-to-month,Electronic check,95.5,829.1,3.183333333333333
0,Female,0,1,1,20,1,Fiber optic,1,0,Month-to-month,Bank transfer (automatic),95.5,1916.2,3.183333333333333
1,Male,0,0,0,69,1,DSL,1,0,One year,Credit card (automatic),78.6,5356.45,2.6199999999999997
0,Male,0,0,0,63,1,Fiber optic,1,1,One year,Credit card (automatic),104.5,6590.8,3.4833333333333334
0,Female,0,1,1,30,0,DSL,1,1,Month-to-month,Credit card (automatic),51.2,1561.5,1.7066666666666668
0,Female,0,0,0,7,1,DSL,0,0,Month-to-month,Electronic check,61.4,438.9,2.0466666666666664
0,Female,0,1,1,69,0,DSL,0,0,Two year,Credit card (automatic),43.95,2960.1,1.465
1,Male,0,1,1,5,1,No,False,0,Month-to-month,Bank transfer (automatic),25.9,135.0,0.8633333333333333
0,Female,0,0,0,9,1,Fiber optic,0,0,Month-to-month,Electronic check,80.55,653.9,2.685
0,Female,0,1,1,46,1,Fiber optic,1,0,Two year,Mailed check,99.65,4630.2,3.3216666666666668
0,Male,1,1,0,60,1,Fiber optic,0,1,One year,Electronic check,97.95,5867.0,3.265
1,Male,1,1,0,27,1,Fiber optic,0,0,Month-to-month,Electronic check,95.55,2510.2,3.185
0,Female,0,1,0,16,1,Fiber optic,0,0,Month-to-month,Electronic check,90.7,1374.9,3.0233333333333334
1,Female,0,1,1,22,1,Fiber optic,0,0,Month-to-month,Electronic check,83.3,1845.9,2.7766666666666664
0,Female,0,1,1,41,1,Fiber optic,0,0,One year,Bank transfer (automatic),101.6,3930.55,3.3866666666666663
0,Female,1,0,0,4,1,Fiber optic,0,0,Month-to-month,Electronic check,72.75,317.75,2.425
0,Female,0,0,0,24,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),88.95,2072.75,2.9650000000000003
0,Female,0,0,0,38,1,No,False,0,Two year,Mailed check,20.3,743.05,0.6766666666666666
0,Female,0,0,0,25,1,DSL,1,1,Month-to-month,Bank transfer (automatic),78.35,1837.9,2.6116666666666664
0,Male,0,1,0,40,1,Fiber optic,0,0,Month-to-month,Electronic check,80.0,3168.75,2.6666666666666665
1,Female,0,0,0,8,1,DSL,0,0,Month-to-month,Electronic check,49.85,365.55,1.6616666666666666
0,Male,0,1,1,13,1,No,False,0,Month-to-month,Mailed check,19.85,252.0,0.6616666666666667
0,Male,0,1,1,64,1,Fiber optic,0,0,Month-to-month,Electronic check,91.8,5960.5,3.06
1,Female,0,1,1,62,1,Fiber optic,0,1,Month-to-month,Electronic check,100.15,6283.3,3.3383333333333334
0,Female,0,1,0,20,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),69.8,1540.35,2.3266666666666667
1,Male,0,1,0,14,0,DSL,0,1,Month-to-month,Electronic check,46.35,667.7,1.5450000000000002
0,Female,0,0,0,57,1,DSL,1,1,Two year,Mailed check,69.75,3894.4,2.325
0,Male,0,0,1,12,1,DSL,0,1,Month-to-month,Mailed check,69.85,837.5,2.328333333333333
0,Female,0,1,1,59,1,No,False,0,Two year,Mailed check,25.45,1534.05,0.8483333333333333
0,Female,0,1,1,59,1,DSL,1,1,Two year,Credit card (automatic),75.95,4542.35,2.5316666666666667
1,Male,0,0,1,53,1,No,False,0,Two year,Bank transfer (automatic),19.75,1052.35,0.6583333333333333
0,Male,0,1,1,45,1,DSL,0,1,One year,Credit card (automatic),78.75,3600.65,2.625
0,Male,0,1,0,50,1,No,False,0,Two year,Electronic check,19.8,1013.2,0.66
1,Male,0,1,0,20,1,Fiber optic,0,1,Month-to-month,Mailed check,89.0,1820.45,2.966666666666667
1,Female,1,0,0,1,0,DSL,0,0,Month-to-month,Electronic check,25.25,25.25,0.8416666666666667
0,Female,0,1,1,70,1,No,False,0,Two year,Mailed check,19.2,1401.4,0.64
1,Male,1,1,0,1,0,DSL,0,0,Month-to-month,Electronic check,25.05,25.05,0.8350000000000001
1,Female,0,1,0,64,0,DSL,1,0,Two year,Electronic check,47.85,3147.5,1.595
1,Male,0,0,1,49,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),75.2,3678.3,2.506666666666667
1,Male,0,0,1,28,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),74.9,2068.55,2.496666666666667
0,Male,0,1,0,72,1,Fiber optic,1,1,Two year,Credit card (automatic),111.9,8071.05,3.73
0,Female,0,0,0,13,1,Fiber optic,0,1,Month-to-month,Mailed check,81.9,1028.9,2.73
0,Male,0,1,1,4,1,No,False,0,Month-to-month,Mailed check,18.85,84.2,0.6283333333333334
0,Female,0,0,0,53,1,No,False,0,Two year,Mailed check,18.7,1005.7,0.6233333333333333
0,Female,0,1,0,63,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),81.55,5029.05,2.7183333333333333
0,Female,0,0,0,10,0,DSL,1,0,Two year,Mailed check,29.6,299.05,0.9866666666666667
0,Male,0,1,0,56,1,No,False,0,One year,Credit card (automatic),19.95,1126.75,0.6649999999999999
1,Male,0,0,0,10,1,DSL,0,0,Month-to-month,Electronic check,45.55,402.6,1.5183333333333333
0,Male,0,0,0,44,1,No,False,0,Two year,Mailed check,20.05,845.25,0.6683333333333333
0,Male,0,0,0,65,1,Fiber optic,1,0,One year,Electronic check,93.55,6069.25,3.118333333333333
0,Female,0,0,0,1,1,DSL,0,0,Month-to-month,Bank transfer (automatic),48.45,48.45,1.615
1,Female,1,0,0,21,0,DSL,0,1,Month-to-month,Electronic check,41.9,840.1,1.3966666666666667
0,Female,0,1,1,29,1,No,False,0,Two year,Mailed check,20.2,558.8,0.6733333333333333
0,Female,0,1,0,72,1,No,False,0,Two year,Credit card (automatic),24.15,1776.45,0.8049999999999999
1,Male,0,1,1,22,1,DSL,1,1,One year,Bank transfer (automatic),67.5,1544.05,2.25
1,Female,0,0,0,23,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),90.05,2169.8,3.0016666666666665
0,Male,0,1,0,40,1,DSL,1,1,One year,Credit card (automatic),70.75,2921.75,2.3583333333333334
1,Male,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,76.5,162.45,2.55
1,Male,0,1,1,13,1,Fiber optic,0,0,Month-to-month,Electronic check,84.05,1095.3,2.8016666666666667
1,Female,0,0,0,16,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),95.6,1555.65,3.1866666666666665
0,Female,0,0,0,22,1,Fiber optic,1,0,Month-to-month,Electronic check,89.05,1886.25,2.9683333333333333
1,Female,0,0,0,67,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),102.95,6886.25,3.4316666666666666
0,Male,0,1,1,72,1,No,False,0,Two year,Bank transfer (automatic),21.0,1493.75,0.7
0,Male,0,0,0,3,1,Fiber optic,1,0,Month-to-month,Mailed check,82.3,214.4,2.743333333333333
1,Female,1,1,0,47,1,Fiber optic,0,0,Month-to-month,Electronic check,80.35,3825.85,2.6783333333333332
0,Male,1,0,0,4,1,Fiber optic,0,0,Month-to-month,Electronic check,70.65,293.85,2.355
0,Female,1,0,0,18,1,Fiber optic,0,0,Month-to-month,Electronic check,73.55,1359.45,2.4516666666666667
1,Male,0,1,1,21,1,Fiber optic,0,1,Month-to-month,Electronic check,104.4,2157.95,3.48
0,Female,0,1,1,62,1,DSL,1,1,One year,Bank transfer (automatic),70.75,4263.45,2.3583333333333334
1,Male,0,0,0,7,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),98.05,713.0,3.268333333333333
0,Male,0,0,0,29,1,DSL,0,0,Month-to-month,Bank transfer (automatic),48.95,1323.7,1.6316666666666668
0,Female,0,1,0,48,1,DSL,1,0,One year,Bank transfer (automatic),60.6,2985.25,2.02
0,Male,0,1,1,53,1,DSL,1,1,One year,Mailed check,78.75,3942.45,2.625
0,Female,0,1,1,6,1,No,False,0,One year,Credit card (automatic),19.0,105.5,0.6333333333333333
0,Male,0,1,0,22,1,DSL,1,0,One year,Credit card (automatic),56.25,1292.2,1.875
1,Female,1,0,0,1,0,DSL,0,0,Month-to-month,Mailed check,25.8,25.8,0.86
0,Male,0,1,0,72,1,Fiber optic,0,1,Two year,Electronic check,99.4,7285.7,3.3133333333333335
0,Male,1,1,0,34,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),85.2,2874.45,2.8400000000000003
0,Female,0,1,0,48,1,DSL,1,0,One year,Mailed check,69.55,3435.6,2.3183333333333334
0,Female,0,1,0,21,0,DSL,0,0,Month-to-month,Electronic check,28.5,629.35,0.95
0,Male,0,0,0,71,1,Fiber optic,1,0,One year,Credit card (automatic),97.65,6687.85,3.2550000000000003
0,Female,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.25,20.25,675
0,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.45,20.45,0.6816666666666666
0,Male,1,1,0,32,1,Fiber optic,0,0,Month-to-month,Electronic check,93.5,2970.8,3.1166666666666667
0,Female,0,0,0,1,1,DSL,0,1,Month-to-month,Electronic check,54.65,54.65,1.8216666666666665
0,Male,0,0,0,63,1,DSL,1,0,Two year,Bank transfer (automatic),71.9,4479.2,2.396666666666667
0,Female,0,1,1,72,1,Fiber optic,1,1,Two year,Credit card (automatic),116.4,8543.25,3.8800000000000003
0,Female,0,0,0,53,1,Fiber optic,0,1,Two year,Electronic check,105.55,5682.25,3.518333333333333
1,Female,1,1,1,1,1,Fiber optic,0,0,Month-to-month,Electronic check,69.25,69.25,2.308333333333333
0,Male,0,1,1,50,1,DSL,1,1,One year,Electronic check,75.5,4025.6,2.5166666666666666
1,Male,0,1,0,15,1,Fiber optic,0,1,Month-to-month,Electronic check,101.1,1504.05,3.3699999999999997
0,Female,0,1,0,21,1,Fiber optic,1,1,Month-to-month,Electronic check,86.05,1818.9,2.868333333333333
1,Male,0,1,0,1,1,Fiber optic,0,1,Month-to-month,Electronic check,95.0,95.0,3.1666666666666665
